,channel_name,channel_subs,video_title,publication_date,views,likes,channel_url,video_url
0,巨將汽車,14萬,【中古車值多少】2020年 Hyundai Tucson 汽油豪華，購買新車請想清楚再下手，車主為何要賣掉換一台舊車?!,2021年11月26日,"62,751",336,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=elo-IkYzhHY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=319&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2011年 Porsche Panamera V6，曾經要價420萬的V6轎跑，電子懸吊出問題還能估這個價格?!,2021年11月23日,"26,248",232,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=mveps01mqKE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=320&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】在歐洲賣到手軟的小棕熊，原來深受家庭喜愛?!｜2019 年 Skoda Karoq 1.5 TSI 尊榮版,2021年11月21日,"16,802",124,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=e6c-6tAf_7M&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=321&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2021年 Ford Focus Wagon ST，車主開到提心吊膽，深怕補個油門就被拍超速！,2021年11月19日,"52,627",464,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=MvCHE0IxAYI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=322&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 M-Benz E-Class Sedan AMG E43 4MATIC，超稀有的極新E系列，宋小弟開完又心動了?!,2021年11月16日,"55,999",415,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=IqbOGoA6PSE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=323&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】扭力大就等於油耗差嗎，帶你了解瑞典坦克的魅力｜2018 年 Volvo S60 T4安全旗艦版,2021年11月14日,"20,286",181,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-nOkGTgaFE8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=324&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 Lexus ES 200豪華版，還是自然進氣好照顧，大改前的版本還能估多少?!,2021年11月12日,"37,551",266,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=VXs8upv-zSk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=325&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2021年 Mazda CX-3 2.0旗艦型，馬自達越開越不對勁，直接賣車換寶馬?!,2021年11月9日,"92,788",436,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=k42NUAVoADU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=326&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】日系進口的旗艦級掀背，這代內裝升級很有感?!｜2017 年 Mazda 3 5D 2.0旗艦型,2021年11月7日,"17,183",135,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=nh7ZBf6E90s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=327&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 M-Benz GLA 180，為何全新進口車卻烤過漆，直接帶你一探究竟,2021年11月5日,"32,230",237,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Q6YCAErgqpY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=328&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 Mitsubishi Fuso CANTER 3.5，終於連三噸半都收到了，沒想到生意車這麼保值?!,2021年11月2日,"57,073",425,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=EjIbMOjgbV4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=329&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】每匹馬力五千內的性能旅行車，價格優勢打敗歐系對手?!｜2020 年 Subaru Levorg 2.0 GT-S EyeSight,2021年10月31日,"26,874",220,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=lSIReY7j31E&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=330&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 Toyota Corolla Altis 1.8 X，如何判斷是不是正港X版，宋小弟過來人經驗談...,2021年10月29日,"47,201",320,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=_DISxK4E0gs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=331&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 BMW X1 sDrive20i，車主想要把寶馬換成T牌，居然是因為沒有盲點?!,2021年10月26日,"46,776",359,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=nbGiKEb4_t4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=332&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】體驗流線型的三芒星轎跑，現在依然不退流行?!｜2017 年 M-Benz CLA250,2021年10月24日,"20,993",143,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=_6oldc3EE6k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=333&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 Mazda 3 4D 2.0尊榮安全版，被闖紅燈撞過又被過度維修，兩度碰撞直接賠了??萬,2021年10月22日,"60,907",365,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=LB-pLTbckUc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=334&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】兩項國際設計大獎的加持，韓系車已經出頭天了?!｜2019 年 Hyundai Kona 1.6t 2WD勁智型,2021年10月17日,"9,341",98,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=7ugSDI4sXzo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=335&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 Lexus UX 200菁英版，車格縮小全新跨界，高級版頭又大就是舒適?!,2021年10月15日,"16,028",135,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=iaw76zYVJiQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=336&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 Lexus NX 200，買賣誠實才是上上策，與原民同胞一來一往的議價?!,2021年10月12日,"35,196",297,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=8uzhdP25SzY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=337&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】改款前依然賣到嚇嚇叫，體驗凌志的高超職人工藝｜2020 年 Lexus NX 200菁英Plus版,2021年10月10日,"28,540",189,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=VkIee_f9GNg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=338&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2014年 M-Benz S-Class S350d L，老闆都愛的豪華移動辦公室，後座空間有夠誇張!!,2021年10月8日,"48,739",369,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=I2Jg0_aj6-g&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=339&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】到現場才發現配備有落差，宋小弟表示頭很痛...｜2019 M-Benz Sedan C300,2021年10月5日,"239,974",1866,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=j6CEmRjpQLI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=340&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】全方位的柴油5系列，順便體驗有錢人的生活?!｜2018 年 BMW 5-Series Sedan 520d,2021年10月3日,"21,349",184,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=fjaLHgWSGlE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=341&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 Mazda 6 Wagon，高速開到一半被砸破前擋，引擎終生保固有比較保值?!,2021年10月1日,"44,006",248,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=jhLVOm6JAuI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=342&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 BMW 1-Series 120i M Sport，注重操駕的後驅小鋼炮，一年跑不到4千還能估多少?!,2021年9月28日,"26,422",287,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=KcWC6n5gjRA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=343&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】X系列熱銷主力，一日使用開箱體驗｜2014 年 BMW X3 28I,2021年9月26日,"13,812",117,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-couAoxk_wQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=344&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 Lexus NX 300h，我們跟原廠中古車的抉擇，最後決定賣給誰?!,2021年9月24日,"41,325",301,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=m_Z-eZA7Ico&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=345&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 Subaru Forester 2.0 i-S EyeSight，買了卻沒時間開，與其折舊不如早點脫手,2021年9月21日,"34,220",307,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Mwkx6p4iirQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=346&pp=iAQB
0,巨將汽車,14萬,【今天開哪台】兩度差點出意外，國產車就是沒尊嚴?!｜2020年 Luxgen U6 GT AR,2021年9月19日,"28,652",277,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=JNR9Mmj2GkM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=347&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2015年 Audi A4 Sedan 45 TFSI，時間就是金錢，想要賣高的唯一選擇就是自售?!,2021年9月17日,"27,697",239,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-Kix3l57ceY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=348&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2016年 Maserati Ghibli 3.0 V6，盤子配叉子剛剛好，只適合在山道奔馳的海神,2021年9月14日,"57,080",390,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=yjxMkLHOBfo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=349&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】2011年 BMW Sedan 523i，開箱10年經典5系列，為何車主要花40萬改裝?!,2021年9月12日,"33,529",249,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Q0pkV7lWVWU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=350&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2010年 M-Benz C63 Estate AMG，原價四百萬的旅行猛獸，十年後只能當有錢人的玩具?!,2021年9月10日,"125,897",696,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=DiyhTSMiyeQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=351&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 M-Benz GLC 300 4MATIC，連車子也要斷捨離，車主到底在想甚麼?!,2021年9月7日,"94,627",581,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=OhUbBLzlDB0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=352&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 BMW X1 sDrive18i，全新F世代運動休旅，車室空間更靈活，還能估多少價?!,2021年9月5日,"22,926",221,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=V_TNvGCbOto&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=353&pp=iAQB
0,巨將汽車,14萬,【外送到你家】2017年 Mazda 2，沒時間去現場看車，就是要找我們來外送!,2021年9月3日,"20,038",196,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=skrZ07qL8-Q&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=354&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 M-Benz Sedan C200，進化版輕油電的C系列，中古價格還能估多少?!,2021年8月31日,"47,379",334,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=x6UchRxnjYw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=355&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】最愛大腳油門的宋小弟，換沒多久的六系馬上亮故障燈？！,2021年8月29日,"92,582",652,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=b5bxfWSwbeU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=356&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 Skoda Scala 1.0 TSI，你終究都要開的歐洲車，換過葉子板又要被砍多少?!,2021年8月27日,"27,636",196,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=A3o49wKI1iU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=357&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 BMW 3-Series Sedan 330i M Sport，新世代改款三系列，宋小弟開過之後又想換車了?!,2021年8月24日,"67,690",431,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=B1fB-zTC4j0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=358&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 Volkswagen Tiguan 280 TSI Comfortline，升格好爸爸就是要開這台，里程偏高還能估多少?!,2021年8月22日,"34,222",243,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=SUXfnCYXtrs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=359&pp=iAQB
0,巨將汽車,14萬,【GJ青菜賣】小筠放假還被抓出來釣魚，竟然熱到差點中暑？！,2021年8月20日,"22,327",203,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=FLekz7zB3ws&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=360&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 Lexus ES 200，不顧折價落差就是要脫手，背後原因竟然是這樣?!,2021年8月17日,"311,888",1344,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Sy7uYmveLs8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=361&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 BMW Gran Coupe 640i MSport，美型大器的六系轎跑，為何才過四年就掉了250萬?!,2021年8月15日,"71,997",420,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=FoNSi09Vj3s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=362&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】追求動力的掀背小鋼砲，後驅前驅怎麼選，2019 M-Benz A250 vs 2019 BMW 120i,2021年8月13日,"25,511",193,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=UT6f_qGAJbQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=363&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018 Volkswagen Golf Variant，當初鈑修卻動到螺絲，車主現場直喊超冤枉!!,2021年8月10日,"23,323",155,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=r6_OM7zlevI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=364&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2021 Lexus NX200 21年式，買錯新車認賠30萬的痛，只有車主知道值不值得,2021年8月8日,"136,939",642,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=UAKB5T8pr_g&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=365&pp=iAQB
0,巨將汽車,14萬,【鍵盤估車手】2018年 BMW 320i，躲在鍵盤後的網友到現場，能夠發現車輛出過事故嗎？！,首播日期：2021年8月6日,"62,880",545,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ykatjkFty5k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=366&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 Toyota RAV4，沒有車頂架的熱銷神車，少了出廠證就要被扣錢?!,2021年8月3日,"33,208",200,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=HcE5oZ66Pa8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=367&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】爆改C300也留不住宋小弟的心，最後還是選擇寶馬？！,2021年8月1日,"112,998",711,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=HMW7bDBRAHM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=368&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 BMW 120i M Sport，操控沒話說的後驅小鋼炮，跑八千脫手直接現賠70萬?!,2021年7月30日,"49,706",311,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=G4vPQxdChWo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=369&pp=iAQB
0,巨將汽車,14萬,【中古車改多少】2016年 Audi A3，改車就是條不歸路，但是改了心情會很好！,2021年7月27日,"47,837",343,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=DhSLyNRQgIY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=370&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】九十萬的家庭休旅車，要主動安全還是四輪驅動，2020 Toyota RAV4 vs 2018 Subaru Forester,2021年7月25日,"14,312",121,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-curBNVlhKE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=371&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 Subaru Forester 2.0 i-S EyeSight，選好選滿的第五代森林人，中古優惠價也是給好給滿,2021年7月23日,"21,740",187,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=W-T1LwRxFlQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=372&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 Lexus UX250h，豪華跨界油電車，我們硬是收的比原廠還要高？,2021年7月20日,"11,188",134,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=T93-fK70-6o&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=373&pp=iAQB
0,巨將汽車,14萬,【中古車大翻新】2005年Honda CR-V，遇到生鏽車該如何處理，全車除鏽成本算給你看,2021年7月18日,"58,221",522,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=5-Mp_zrvTus&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=374&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 M-Benz A200 Sedan，豪華小型車最強新人，隔年剩多少價?,2021年7月16日,"37,883",222,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=JWsyV2YvxeE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=375&pp=iAQB
0,巨將汽車,14萬,【外送到你家】2014年 Audi A6，王牌業務面臨財務危機 ，辛酸洗車畫面流出？,2021年7月13日,"15,349",176,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=41PplgsGbqo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=376&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 Porsche Cayenne Coupe，現實與理想的差距擺在眼前，沒估到就是沒估到,2021年7月9日,"20,268",212,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=yaRZ4TeFZEg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=377&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 Lexus IS300，改排氣又改避震，要脫手真的有比較保值?!,2021年7月6日,"33,126",213,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=bq3BT5pvur4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=378&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 BMW 520i M Sport，至少曾經擁有過，狀況超好的大5系列，能有多保值?,2021年7月2日,"145,025",704,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=bU7IAOcyJy4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=379&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年式 Porsche Macan S，跟朋友買車會遇到的事，收價影響看這部就對了,2021年6月29日,"44,470",311,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=qQe5L-3TcLg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=380&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】70萬的都會空間你會怎麼選，要旅行式還是跨界休旅，2018年 Subaru Impreza V.S 2020 Nissan Kicks,2021年6月25日,"17,193",125,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=t1NveJYXdQQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=381&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年 Suzuki Ignis，街巷小弄穿梭的好選擇，羽量級都會小車收購全紀錄,2021年6月22日,"14,727",152,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=BN5TldMaO9k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=382&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2021年 Audi A3，買來當禮物送老婆的新車，最終只能認賠25萬出售。,2021年6月18日,"125,495",564,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=ALzIAHKIPz4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=383&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2015年BMW 640i Gran Coupe，豪華四門轎跑，中古價能不能抵擋時間的摧殘!?,2021年6月15日,"61,091",354,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=zggBCtNKD5g&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=384&pp=iAQB
0,巨將汽車,14萬,【中古車大翻新】2012年BMW X5，成本到底花多少，整備是不是在騙人，一次讓你看個夠!,2021年6月11日,"184,913",1544,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=FhDOa0YDUdk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=385&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020 Ford Ranger，家裡車太多，買了也不常開的運動型美式硬漢，還能估多少!?,2021年6月8日,"45,970",352,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=_ch4Ek3jNls&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=386&pp=iAQB
0,巨將汽車,14萬,【外送到你家】10年的Colt Plus換19年的Q2，最簡單方便的車換車，木柵驚喜登場,2021年6月4日,"14,215",106,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=L_4n0x3pqwc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=387&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2015 M-BENZ C300，改好改滿Brabus化，改到極致的車，究竟還能賣多少!?,2021年6月1日,"189,048",1298,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Gvdn2R2i8-A&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=388&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】賓士GLC250好難選，Coupe會不會比較好？2017 GLC250 vs 2017 GLC250 Coupe,2021年5月30日,"33,082",191,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=a8Am4NSN2n4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=389&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020 Lexus NX200 21年式，改版過後的NX200，保值程度到底有多高!?,2021年5月28日,"79,966",362,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=dVP3xT2op3k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=390&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2016 Skoda Superb，最適合入門的高CP值歐洲車，五年無碰撞的情況下，還能賣多少!?,2021年5月25日,"22,389",153,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=MzzgycXGRpE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=391&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】五十萬的掀背小車，進口好還是國產好，你會怎麼選!? 2012 BMW 116i vs 2016 Ford Focus 5D。,2021年5月23日,"29,151",184,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=QMqYElbccd8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=392&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2018年 Honda Odyssey，全家移動的幸福選擇，二手CP值還能多高!?,2021年5月21日,"100,679",551,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=rZ3djIsQQpk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=393&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2019年式 Infiniti QX50，車主把少開的車拿來賣，值不值得只有他知道,2021年5月18日,"80,372",439,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=9PNG2h0J7i8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=394&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】夠用就好，還是選好選滿，三芒星的好選擇，你會怎麼選？ 2016 M-Benz GLE250d v.s 2019 M-Benz GLE450,2021年5月16日,"23,947",151,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=34SEokkDEXc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=395&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2017年 S450L，只要是主管都該值得擁有一台的商務好車，收價絕對令人感到驚訝,2021年5月14日,"70,993",441,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=RyU5_vf3AqU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=396&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 M-Benz GLB200，車庫多出來的車，二手價依舊很迷人,2021年5月11日,"20,615",145,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=F1EmB6bES3k&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=397&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】比較大台的新寵兒，電車比較好玩還是油車比較好玩，2015 Tesla Model S V.S 2019 M-Benz C300 Coupe,2021年5月9日,"16,681",107,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=t1ZwVaK0zNw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=398&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2020年 Toyota RAV4，里程不到五千的超級中古車，到底還能多保值!?,2021年5月7日,"61,329",378,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=GnQRRsY_mtA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=399&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2016年 M-Benz GLA200，都市生活好選擇，收購價也是好選擇,2021年5月4日,"21,105",155,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=vRVMTyS15CA&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=400&pp=iAQB
0,巨將汽車,14萬,【巨將大對決】80萬上下的奧式選擇，3會不會大於4，2016 Audi A4 V.S 2016 Audi A3，你會怎麼選!?,2021年5月2日,"18,730",140,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=dVsMYgyCoLI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=401&pp=iAQB
0,巨將汽車,14萬,【外送到你家】線上車換車，FIT換CX-5，就是這麼簡單,2021年4月30日,"16,669",158,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=OW49Hjf9SsE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=402&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】2013年Porsche Cayenne 特仕版，原廠調整螺絲也沒差，價格一樣香,2021年4月27日,"50,353",337,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=y3GvMPxb5_Y&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=403&pp=iAQB
